company,individual,role,start_date,end_date,is_current,is_leadership,littlesis_person_id,littlesis_company_id,company_matched_name
Enlink Midstream,Kyle D Vann,"Independent Director of Crosstex Energy GP, Llc",,,,True,312574,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Darryl G Smette,"Director, Board of Directors",,2015-00-00,,True,3947,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Lyndon C Taylor,Director,2016-00-00,,,True,3959,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Susan E Alberti,,2016-00-00,,,False,285586,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Cynthia Jaggi,Executive / Senior Vice President,2016-00-00,,,True,297762,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Jill McMillan,Vice President / Head,2015-00-00,,,True,302961,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Christopher Ortega,,2016-00-00,,,False,305323,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Mary Patricia Ricciardello,Independent Director,,,,True,307681,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Eileen Sheehan,Internal Audit Director,,2015-00-00,,True,309646,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Paul A Weissgarber,"Senior Vice President, Ohio River Valley; Svp-Orv",,2015-00-00,,True,313395,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Christopher H Tennant,"Vice President, NGL",,2015-00-00,,True,323138,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Tony D Vaughn,,2016-00-00,,,False,323213,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Kate Walsh,Vice President / Head,2016-00-00,,,True,323261,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Michael Leblanc,Executive / Senior Vice President,2016-00-00,,,True,331067,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,John Richels,"Chairman of the Board, Board of Directors",,2015-00-00,,True,183279,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Mcmillan Hummel,"Executive Vice President, President - Natural Gas Liquids and Crude of Crosstex Energy GP",,2015-00-00,,True,297357,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Benjamin D Lamb,Vice President - Finance,,,,True,299923,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Robbie L Leffel,Executive / Senior Vice President,2016-00-00,,,True,300520,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Leldon E Echols,Director,,,,True,8123,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,James Stanley Golemon,Executive / Senior Vice President,,2015-00-00,,True,295094,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Scott A Griffiths,Independent Director,2016-00-00,,,True,295459,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Steven John Hoppe,"Executive Vice President, President - Gas Gathering",,2015-00-00,,True,297079,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,William W Davis,Executive Vice President,,2015-00-00,,True,8126,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Michael Garberding,"Senior Vice President, Finance",,,,True,65308,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Thomas L Mitchell,"Director, Board of Directors",,2015-00-00,,True,189823,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Jill McMillan,Vice President,,2015-00-00,,True,302962,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Andrew A Deck,"Senior Vice President, Permian Basin",,2015-00-00,,True,291555,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Barry E Davis,"President, Chief Executive Officer, Director of Crosstex Energy GP, Llc",,,,True,8124,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Alaina K Brooks,Assistant Secretary,,,,False,288537,283830,"Enlink Midstream Partners, LP"
Enlink Midstream,Joseph A Davis,Corporate Secretary,,2015-00-00,,False,317464,283830,"Enlink Midstream Partners, LP"
Exploration Co,Hikaru Fukusawa,Senior Managing Director and Executive Officer,,2015-00-00,,True,294250,283853,Japan Petroleum Exploration Co Ltd
Exploration Co,Shoichi Ishii,Executive Vice President and Executive Officer,,2015-00-00,,True,297636,283853,Japan Petroleum Exploration Co Ltd
Exploration Co,Yoriko Kawaguchi,"Director, Board of Directors",,2015-00-00,,True,298487,283853,Japan Petroleum Exploration Co Ltd
Exploration Co,Taku Kawanaka,Managing Executive Officer,,2015-00-00,,True,298492,283853,Japan Petroleum Exploration Co Ltd
Exploration Co,Toru Kuroda,Executive Officer,,2015-00-00,,True,299686,283853,Japan Petroleum Exploration Co Ltd
Exploration Co,Junichi Matsumoto,Executive Officer; Senior Managing Director,,2015-00-00,,True,302409,283853,Japan Petroleum Exploration Co Ltd
Exploration Co,Nobuaki Moritani,Corporate Auditor,,2015-00-00,,False,303896,283853,Japan Petroleum Exploration Co Ltd
Exploration Co,Kazuo Nakayama,Senior Managing Director and Executive Officer,,2015-00-00,,True,304335,283853,Japan Petroleum Exploration Co Ltd
Exploration Co,Kiyoshi Ogino,Executive Vice President and Executive Officer,,2015-00-00,,True,305046,283853,Japan Petroleum Exploration Co Ltd
Exploration Co,Nobuyuki Ogura,Senior Managing Director and Executive Officer,,2015-00-00,,True,305056,283853,Japan Petroleum Exploration Co Ltd
Exploration Co,Mitsuru Saito,Executive Officer; Senior Managing Director,,2015-00-00,,True,308563,283853,Japan Petroleum Exploration Co Ltd
Exploration Co,Hiroshi Sato,Executive Vice President,,2015-00-00,,True,308821,283853,Japan Petroleum Exploration Co Ltd
Exploration Co,Yuji Tanahashi,"Chairman, Board of Directors",,2015-00-00,,True,311301,283853,Japan Petroleum Exploration Co Ltd
Exploration Co,Hirotaka Tanaka,Managing Executive Officer,,2015-00-00,,True,311304,283853,Japan Petroleum Exploration Co Ltd
Exploration Co,Osamu Watanabe,President and Chief Executive Officer,,2015-00-00,,True,313235,283853,Japan Petroleum Exploration Co Ltd
Exploration Co,Michiro Yamashita,"Executive Officer, Accounting and Finance",,2015-00-00,,True,314145,283853,Japan Petroleum Exploration Co Ltd
Exploration Co,Hitoshi Yamatoya,Executive Officer; Managing Director,,2015-00-00,,True,314147,283853,Japan Petroleum Exploration Co Ltd
Exploration Co,Kazuo Kawakami,Director,,2015-00-00,,True,298489,283853,Japan Petroleum Exploration Co Ltd
Exploration Co,Alan Prewitt,Project Manager - IT ,2010-05-00,,,True,273485,41941,Shell Exploration & Production Co.
Exploration Co,Anthony Dorsa,Information Management Consultant,,,,False,269397,41941,Shell Exploration & Production Co.
Exploration Co,David Blackmon,communications manager,,2007-00-00,False,True,143890,41941,Shell Exploration & Production Co.
Exploration Co,Libby Cheney,"Vice President, Corporate Support, EP Americas",,,True,True,41943,41941,Shell Exploration & Production Co.
Exploration Co,Jack Belcher,"Manager, Government and Regulatory Policy",,,True,True,41940,41941,Shell Exploration & Production Co.
Exploration Co,Rohan Seth,Co-Founder,2020-02-00,,True,True,420001,419999,Clubhouse
Exploration Co,Paul Davidson,CEO,2020-02-05,,,True,420000,419999,Clubhouse
Exploration Co,Andrew Stuart Groves,CEO,,,False,True,160955,160951,Central African Mining & Exploration Co
Exploration Co,Michael S Smith,Founder,1981-00-00,2001-00-00,False,True,118664,149764,Basin Exploration Co.
Fmc Technologies,Desmond J McDonald,Chief Executive ,,,False,True,149330,500,"FMC Technologies, Inc."
Fmc Technologies,Philip J Burguières,Director,2007-00-00,,False,True,7347,500,"FMC Technologies, Inc."
Fmc Technologies,Thorleif Enger,,2009-03-00,,False,False,62874,500,"FMC Technologies, Inc."
Fmc Technologies,Peter D Kinnear,President,,,False,True,7337,500,"FMC Technologies, Inc."
Fmc Technologies,Peter D Kinnear,CEO,,,False,True,7337,500,"FMC Technologies, Inc."
Fmc Technologies,Peter Mellbye,,2013-10-00,,True,False,190320,500,"FMC Technologies, Inc."
Fmc Technologies,Clarence P Cazalot Jr,,2013-12-00,,True,False,1626,500,"FMC Technologies, Inc."
Fmc Technologies,Dianne B Ralston,"Sr VP, General Counsel & Sec",2015-01-00,,True,True,190319,500,"FMC Technologies, Inc."
Fmc Technologies,Peter W B Oosterveer,,2015-02-00,,True,False,60374,500,"FMC Technologies, Inc."
Fmc Technologies,Maryann T Seaman,EVP CFO,2014-02-28,,True,True,62876,500,"FMC Technologies, Inc."
Fmc Technologies,Peter D Kinnear,Director,2006-00-00,,False,True,7337,500,"FMC Technologies, Inc."
Fmc Technologies,John T Gremp,,,,True,False,7338,500,"FMC Technologies, Inc."
Fmc Technologies,Bradley D Beitler,Vice President,2011-03-00,,True,True,121053,500,"FMC Technologies, Inc."
Fmc Technologies,Barry Glickman,VP Energy Infrastructure,2012-01-00,,True,True,121052,500,"FMC Technologies, Inc."
Fmc Technologies,Doug Pferdehirt,Executive Vice President,2012-08-00,,True,True,100078,500,"FMC Technologies, Inc."
Fmc Technologies,Doug Pferdehirt,COO,2012-08-00,,True,False,100078,500,"FMC Technologies, Inc."
Fmc Technologies,Sanjay Bhatia,VP Corp Devel,2013-02-00,,True,True,121051,500,"FMC Technologies, Inc."
Fmc Technologies,Bruce Bullock,Director of corporate communications,2000-00-00,,,True,102165,500,"FMC Technologies, Inc."
Fmc Technologies,James R Thompson,Director,2001-00-00,,False,True,7348,500,"FMC Technologies, Inc."
Fmc Technologies,Asbjorn Larsen,Director,2001-00-00,,False,True,7346,500,"FMC Technologies, Inc."
Fmc Technologies,Ronald D Mambu,Controller,,,,False,62878,500,"FMC Technologies, Inc."
Fmc Technologies,Ronald D Mambu,Vice President,,,,True,62878,500,"FMC Technologies, Inc."
Fmc Technologies,Robert L Potter,Senior Vice President,,,True,True,62877,500,"FMC Technologies, Inc."
Fmc Technologies,Maryann T Seaman,"VP, Treasurer & Deputy CFO",,,True,True,62876,500,"FMC Technologies, Inc."
Fmc Technologies,Claire S Farley,,2009-03-00,,True,False,4858,500,"FMC Technologies, Inc."
Fmc Technologies,Jay A Nutt,Controller,2008-08-00,,,False,62875,500,"FMC Technologies, Inc."
Fmc Technologies,Johan Fredrik Pfeiffer,Vice President,2010-06-00,,True,True,62872,500,"FMC Technologies, Inc."
Fmc Technologies,Mark Joseph Scott,Vice President,2010-04-00,,True,True,62873,500,"FMC Technologies, Inc."
Fmc Technologies,Filho Eleazar de Carvalho,,2010-07-00,,True,False,62871,500,"FMC Technologies, Inc."
Fmc Technologies,Joseph H Netherland,Director,2001-00-00,,True,True,7341,500,"FMC Technologies, Inc."
Fmc Technologies,Edward J Mooney,Director,2001-00-00,,True,True,6779,500,"FMC Technologies, Inc."
Fmc Technologies,James M Ringler,Director,2001-00-00,,True,True,1728,500,"FMC Technologies, Inc."
Fmc Technologies,Michael R Bowlin,Director,2001-00-00,,True,True,7344,500,"FMC Technologies, Inc."
Fmc Technologies,Richard A Pattarozzi,Director,2002-00-00,,True,True,7343,500,"FMC Technologies, Inc."
Fmc Technologies,Thomas M Hamilton,Director,2001-00-00,,True,True,7349,500,"FMC Technologies, Inc."
Fmc Technologies,Caroline Maury Devine,Director,2005-00-00,,True,True,7342,500,"FMC Technologies, Inc."
Fmc Technologies,Jeffrey W Carr,General Counsel,,,True,False,7350,500,"FMC Technologies, Inc."
Fmc Technologies,Jeffrey W Carr,Vice President,,,True,True,7350,500,"FMC Technologies, Inc."
Fmc Technologies,William H Schumann III,CFO,,,True,False,7345,500,"FMC Technologies, Inc."
Fmc Technologies,William H Schumann III,Executive Vice President,,,True,True,7345,500,"FMC Technologies, Inc."
Fmc Technologies,Joseph H Netherland,Chairman of the Board,,,True,True,7341,500,"FMC Technologies, Inc."
Fmc Technologies,Tore Halvorsen,Senior Vice President,,,True,True,7340,500,"FMC Technologies, Inc."
Fmc Technologies,Charles H Cannon Jr,Senior Vice President,,,True,True,7339,500,"FMC Technologies, Inc."
Fmc Technologies,John T Gremp,Executive Vice President,,,True,True,7338,500,"FMC Technologies, Inc."
Forum Energy Technologies,MICHAEL D. DANFORD,,,,True,False,383486,381830,Forum Energy Technologies
Forum Energy Technologies,DAVID LYLE WILLIAMS,,,,True,False,385393,381830,Forum Energy Technologies
Forum Energy Technologies,DAVID C. BALDWIN,,,,True,False,385438,381830,Forum Energy Technologies
Forum Energy Technologies,CHARLES CHRISTOPHER GAUT,,,,True,False,385761,381830,Forum Energy Technologies
Forum Energy Technologies,ANDREW LYNDON WAITE,,,,True,False,386185,381830,Forum Energy Technologies
Forum Energy Technologies,TERENCE M. O'TOOLE,,,,True,False,382352,381830,Forum Energy Technologies
Forum Energy Technologies,PABLO G. MERCADO,,,,True,False,383207,381830,Forum Energy Technologies
Forum Energy Technologies,JOHN D SCHMITZ,,,,True,False,384356,381830,Forum Energy Technologies
Forum Energy Technologies,JOHN CORNEL IVASCU,,,,True,False,384359,381830,Forum Energy Technologies
Forum Energy Technologies,Evelyn M Angelle,,,,True,False,60698,381830,Forum Energy Technologies
Forum Energy Technologies,John Austin Carrig,,,,True,False,289278,381830,Forum Energy Technologies
Forum Energy Technologies,Jr Louis Anthony Raspino,,,,True,False,307308,381830,Forum Energy Technologies
Forum Energy Technologies,Michael McShane,,,,True,False,7220,381830,Forum Energy Technologies
Forum Energy Technologies,Pablo G Mercado,"SVP, CFO",2014-00-00,,True,True,341102,341104,Forum Energy Technologies
Francis Drilling Fluids,Mike Francis,Founder and CEO,,,False,True,325631,325633,"Francis Drilling Fluids, Ltd."
Frank's International,Daniel A Allinger,Executive / Senior Vice President,2015-00-00,,,True,285681,283995,Frank's International N.v.
Frank's International,Jeffrey John Bird,CFO,2014-00-00,,,False,287568,283995,Frank's International N.v.
Frank's International,Ozong Etta,CIO,2015-00-00,,,False,293098,283995,Frank's International N.v.
Frank's International,Victor Charles Szabo,CIO,2014-00-00,,,False,311199,283995,Frank's International N.v.
Frank's International,William John Walker,Executive / Senior Vice President,2014-00-00,,,True,313037,283995,Frank's International N.v.
Frank's International,Jose Xavier,Vice President / Head,2016-00-00,,,True,314091,283995,Frank's International N.v.
Frank's International,Douglas G Stephens,CEO,2016-00-00,,,True,323016,283995,Frank's International N.v.
Frank's International,Michael E Mcmahon,Comptroller,2016-00-00,,,False,331129,283995,Frank's International N.v.
Frank's International,Joshua Kelly Hancock,,2015-00-00,,,False,298163,283995,Frank's International N.v.
Frank's International,Charles Michael Webre,Vice President / Head,2014-00-00,,,True,313312,283995,Frank's International N.v.
Frank's International,Gary Paul Luquette,CEO,2013-00-00,,,True,301445,283995,Frank's International N.v.
Frank's International,Mark G Margavio,CFO,2013-00-00,,,False,302091,283995,Frank's International N.v.
Frank's International,Donald Keith Mosing,CEO,2013-00-00,,,True,303990,283995,Frank's International N.v.
Frank's International,John W Sinders Jr,Executive / Senior Vice President,2014-00-00,,,True,6511,283995,Frank's International N.v.
Frank's International,Sheldon R Erikson,Comptroller,2013-00-00,,,False,7241,283995,Frank's International N.v.
Frank's International,Alexander Vriesendorp,,2016-00-00,,,False,125218,283995,Frank's International N.v.
Frank's International,Alejandro Cestero,CIO,2015-00-00,,,False,191711,283995,Frank's International N.v.
Frank's International,Kirkland David Mosing,,2013-00-00,,,False,303991,283995,Frank's International N.v.
Frank's International,Brian David Baird,CIO,2013-00-00,,,False,286394,283995,Frank's International N.v.
Frank's International,Steven Brent Mosing,,2013-00-00,,,False,303992,283995,Frank's International N.v.
Frank's International,"Jr, Burney Joseph Latiolais",Executive / Senior Vice President,2014-00-00,,,True,300169,283995,Frank's International N.v.
Frank's International,Michael Charles Kearney,Comptroller,2013-00-00,,,False,298523,283995,Frank's International N.v.
Global Industries Inc,Tom O'Connor,President,,,,True,146138,33747,Springs Global US inc.
Global Industries Inc,Daniel Platt Tredwell,Director,2000-11-00,,,True,146134,33747,Springs Global US inc.
Global Industries Inc,Leroy Springs Close,Director,,,False,True,146126,33747,Springs Global US inc.
Global Industries Inc,David Alan Stockman,Director,,,False,True,14590,33747,Springs Global US inc.
Global Industries Inc,C Powers Dorsett,General Counsel and Corporate Secretary,,,,False,146131,33747,Springs Global US inc.
Global Industries Inc,Jeffrey A Atkins,CFO,1999-08-09,,,False,146129,33747,Springs Global US inc.
Global Industries Inc,James F Zahrn,CFO,,1999-08-08,,False,146130,33747,Springs Global US inc.
Global Industries Inc,Crandall Close Bowles,vice-president of textile manufacturing,1992-00-00,,,True,1210,33747,Springs Global US inc.
Global Industries Inc,Walter Y Elisha,President,1981-00-00,1997-01-00,,True,33746,33747,Springs Global US inc.
Global Industries Inc,Walter Y Elisha,Chairman ,1983-00-00,,,True,33746,33747,Springs Global US inc.
Global Industries Inc,Peter G Scotese,President,1969-00-00,1981-00-00,,True,146023,33747,Springs Global US inc.
Global Industries Inc,H William Close,Chairman,1969-00-00,1983-00-00,,True,146022,33747,Springs Global US inc.
Global Industries Inc,H William Close,President,1959-00-00,1969-00-00,,True,146022,33747,Springs Global US inc.
Global Industries Inc,Samuel Elliott White,President,1887-00-00,,,True,146016,33747,Springs Global US inc.
Global Industries Inc,Leroy Springs,President,,1931-00-00,,True,146018,33747,Springs Global US inc.
Global Industries Inc,Elliott White Springs,President,1931-00-00,1959-00-00,,True,146017,33747,Springs Global US inc.
Global Industries Inc,Crandall Close Bowles,Chairman,,,True,True,1210,33747,Springs Global US inc.
Global Marine Inc,W Matt Ralls,Vice President,1997-00-00,2001-00-00,,True,12791,100744,Global Marine Inc.
Grant Prideco,Bernard J Duroc-Danner,Chairman,2000-00-00,2003-00-00,False,True,100406,866,Grant Prideco
Grant Prideco,Robert K Moses Jr,Director,2000-00-00,,True,True,11349,866,Grant Prideco
Grant Prideco,Joseph E Reid,Director,2003-00-00,,True,True,11348,866,Grant Prideco
Grant Prideco,Michael McShane,Director,2002-00-00,,True,True,7220,866,Grant Prideco
Grant Prideco,David A Trice,Director,2003-00-00,,True,True,9187,866,Grant Prideco
Grant Prideco,Dennis R Hendrix,Director,2003-00-00,,True,True,6142,866,Grant Prideco
Grant Prideco,Sheldon B Lubar,Director,,,False,True,8121,866,Grant Prideco
Grant Prideco,Eliot M Fried,Director,2000-00-00,,True,True,11346,866,Grant Prideco
Grant Prideco,David J Butters,Director,2001-00-00,,True,True,11342,866,Grant Prideco
Grant Prideco,Harold E Layman,Director,2003-00-00,,True,True,11350,866,Grant Prideco
Grant Prideco,Greg L Boane,CAO,,,True,False,11351,866,Grant Prideco
Grant Prideco,Greg L Boane,Controller,,,True,False,11351,866,Grant Prideco
Grant Prideco,John D Deane,President,,,True,True,11347,866,Grant Prideco
Grant Prideco,Michael McShane,Chairman,,,True,True,7220,866,Grant Prideco
Grant Prideco,Michael McShane,President,,,True,True,7220,866,Grant Prideco
Grant Prideco,Michael McShane,CEO,,,True,True,7220,866,Grant Prideco
Grant Prideco,Philip A Choyce,Vice President,,,True,True,11345,866,Grant Prideco
Grant Prideco,Philip A Choyce,General Counsel,,,True,False,11345,866,Grant Prideco
Grant Prideco,David R Black,"President (Drilling P, S)",,,True,True,11344,866,Grant Prideco
Grant Prideco,Matthew D Fitzgerald,CFO,,,True,False,11343,866,Grant Prideco
Grant Prideco,Matthew D Fitzgerald,Senior Vice President,,,True,True,11343,866,Grant Prideco
Grant Prideco,Quintin V Kneen,Vice President (Inv Relations),,,True,True,11341,866,Grant Prideco
Grant Prideco,Louis A Raspino,Vice President,2001-00-00,2003-00-00,False,True,9656,210994,"Grant Prideco, Inc."
Halliburton Co,Marc Gerard Rex Edwards,Senior Vice President,2010-04-00,2014-02-00,,True,191685,283567,Halliburton Co
Halliburton Co,Jeffery S Spalding,Deputy General Counsel,2014-00-00,,,False,310397,283567,Halliburton Co
Halliburton Co,Bhavesh V Patel,,2021-00-00,,True,False,124056,283567,Halliburton Co
Halliburton Co,William Shull,CIO,2016-00-00,,,False,322859,283567,Halliburton Co
Halliburton Co,Charles E Geer,Comptroller,2015-00-00,,,False,321151,283567,Halliburton Co
Halliburton Co,Catherine Vest,Other,,,,False,312753,283567,Halliburton Co
Halliburton Co,Rick Grisinger,Vice President / Head,2016-00-00,,,True,104550,283567,Halliburton Co
Halliburton Co,Len Cooper,Executive / Senior Vice President,2016-00-00,,,True,317364,283567,Halliburton Co
Halliburton Co,Ken Braud,CIO,2016-00-00,,,False,288342,283567,Halliburton Co
Halliburton Co,Gregory Eric Brown,,,,,False,288584,283567,Halliburton Co
Halliburton Co,Eric Joseph Armand Ephrem Carre,Vice President / Head,2016-00-00,,,True,289266,283567,Halliburton Co
Halliburton Co,Renee Westerman,,,,,False,313482,283567,Halliburton Co
Halliburton Co,Jason L Jackson,,2016-00-00,,,False,318082,283567,Halliburton Co
Halliburton Co,Tim Probert,President-Global Bus Lines,,2015-00-00,,True,81460,283567,Halliburton Co
Halliburton Co,Lyn Beaty,Comptroller,2016-00-00,,,False,316958,283567,Halliburton Co
Halliburton Co,Stephanie Trow Bragg,CIO,2016-00-00,,,False,288294,283567,Halliburton Co
Halliburton Co,Debra L Reed,Independent Director,,2015-00-00,,True,3292,283567,Halliburton Co
Halliburton Co,Jeffrey Allen Miller,COO & Executive Vice President,,,,True,331152,283567,Halliburton Co
Halliburton Co,Joe D Rainey,President - Eastern Hemisphere,,,,True,119996,283567,Halliburton Co
Halliburton Co,Lawrence J Pope,Chief HR Officer & Executive Vice President ,,,,True,3287,283567,Halliburton Co
Halliburton Co,Robb L Voyles,Executive Vice President and General Counsel,,2015-00-00,,True,189737,283567,Halliburton Co
Halliburton Co,Richard M Chapman,,2016-00-00,,,False,320600,283567,Halliburton Co
Halliburton Co,Abdulaziz F Alkhayyal,,2014-00-00,,,False,285647,283567,Halliburton Co
Halliburton Co,William L Bedman,Other,,,,False,286977,283567,Halliburton Co
Halliburton Co,Dale French,Other,,,,False,317695,283567,Halliburton Co
Halliburton Co,Chris Benscher,,,,,False,287174,283567,Halliburton Co
Halliburton Co,Chandra Yeleshwarapu,,2016-00-00,,,False,314216,283567,Halliburton Co
Halliburton Co,Maribel Everett,,,,,False,293129,283567,Halliburton Co
Halliburton Co,Tommy Jamail,Vice President / Head,2016-00-00,,,True,297780,283567,Halliburton Co
Halliburton Co,Mark Niblett,Vice President / Head,2016-00-00,,,True,304603,283567,Halliburton Co
Halliburton Co,Karen Oddo,,,,,False,304990,283567,Halliburton Co
Halliburton Co,Chris Opincar,,2016-00-00,,,False,305271,283567,Halliburton Co
Halliburton Co,Greg Powers,Vice President / Head,2010-00-00,,,True,306762,283567,Halliburton Co
Halliburton Co,Beverly Blohm Stafford,,2016-00-00,,,False,310546,283567,Halliburton Co
Halliburton Co,Mark A McCollum,Chief Financial Officer & Executive Vice President,,,,True,3294,283567,Halliburton Co
Halliburton Co,David J Lesar,Chairman & Chief Executive Officer,,2015-00-00,,True,3289,283567,Halliburton Co
Halliburton Co,J Landis Martin,Lead Director (Board of Directors),,2015-00-00,,True,3295,283567,Halliburton Co
Halliburton Co,David S King,President - Completion & Production Div,,2015-00-00,,True,60696,283567,Halliburton Co
Halliburton Co,Jose C Grubisich,Independent Director,,,,True,119991,283567,Halliburton Co
Halliburton Co,Myrtle L Jones,Senior Vice President - Tax,,2015-00-00,,True,119992,283567,Halliburton Co
Halliburton Co,Christian A Garcia,"Senior Vice President, Chief Accounting Officer",,,,True,119994,283567,Halliburton Co
Halliburton Co,Robert L Hayter,Assistant Secretary and Assistant General Counsel,,2015-00-00,,False,296307,283567,Halliburton Co
Halliburton Co,Christina M Ibrahim,"Vice President, Chief Commercial Counsel - Western Hemisphere",,2015-00-00,,True,297491,283567,Halliburton Co
Halliburton Co,Abdallah S Jum'ah,Director (Board of Directors),,2015-00-00,,True,298205,283567,Halliburton Co
Halliburton Co,Bruce A Metzinger,"Assistant Secretary, Senior Director",,,,True,303331,283567,Halliburton Co
Halliburton Co,Rick Middaugh,Director,,2015-00-00,,True,303412,283567,Halliburton Co
Halliburton Co,Timothy M Mckeon,"Vice President and Treasurer; Director, Treasury",,,,True,322126,283567,Halliburton Co
Halliburton Co,Murry S Gerber,Independent Director,,,,True,37982,283567,Halliburton Co
Halliburton Co,Robert A Malone,Independent Director,,2015-00-00,,True,60694,283567,Halliburton Co
Halliburton Co,Greg Bensen,"Manager, Investor Relations",,2015-00-00,,True,287177,283567,Halliburton Co
Halliburton Co,James S Brown,President - Western Hemisphere of Halliburton,,,,True,60697,283567,Halliburton Co
Halliburton Co,Jeff DeFord,Business Analyst,,2015-00-00,,False,291582,283567,Halliburton Co
Halliburton Co,James Bement,Vice President,,2015-00-00,,True,287118,283567,Halliburton Co
Halliburton Co,Galen Cobb,"Vice President, Industry Relations",,2015-00-00,,True,320658,283567,Halliburton Co
Halliburton Co,James W Ferguson,"Senior Vice President, Deputy General Counsel",,,,True,321012,283567,Halliburton Co
Halliburton Co,Nance K Dicciani,Independent Director,,,,True,4711,283567,Halliburton Co
Halliburton Co,Alan M Bennett,Independent Director,,2015-00-00,,True,2342,283567,Halliburton Co
Halliburton Co,James R Boyd,Independent Director,,2015-00-00,,True,3293,283567,Halliburton Co
Halliburton Co,Milton Carroll,Independent Director,,,,True,3290,283567,Halliburton Co
Halliburton Co,Albert O Cornelison Jr,General Counsel & Executive Vice President,,2015-00-00,,True,3288,283567,Halliburton Co
Halliburton Co,Stacia Dickerson,"Manager, Government Affairs",,2015-00-00,,True,291981,283567,Halliburton Co
Halliburton Co,William E Albrecht,Director,2016-00-00,,,True,60631,283567,Halliburton Co
Halliburton Co,Evelyn M Angelle,Principal Accounting Officer,,,,True,60698,283567,Halliburton Co
Halliburton Energy Services,Thomas S. Inglesby III,Senior Director,,,,True,352280,80016,"Halliburton Energy Services, Inc."
Halliburton Energy Services,David J Lesar,Executive Vice President of Finance,1993-12-00,1995-06-00,,True,3289,80016,"Halliburton Energy Services, Inc."
Halliburton Energy Services,Dennis McKee,Operations Manager for South Texas,1975-00-00,1995-00-00,,True,252618,80016,"Halliburton Energy Services, Inc."
Halliburton Energy Services,Rick Grisinger,"Vice President, Northern Region",,,,True,104550,80016,"Halliburton Energy Services, Inc."
Harbert Corp,Philip Falcone,Investment manager,2009-00-00,2009-00-00,False,True,15141,128662,Harbert Management Corp
Harvest Natural Resources,Robert E. Irelan,Director,,2017-00-00,,True,333760,333761,"Harvest Natural Resources, Inc."
Helix Energy Solutions,James A Watt,Director,2006-00-00,,True,True,12334,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Bart H Heijermans,Executive Vice President,,,True,True,12329,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Lloyd A Hajdik,CAO,,,True,False,122552,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Johnny Edwards,EVP - Oil & Gas,2010-03-00,,True,True,122551,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Clifford V Chamblee,EVP - Contracting Services,2011-05-00,,True,True,122550,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Jan A Rask,,2012-08-00,,True,False,122549,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,James M Hall,Chief Accounting Officer,2013-03-00,,True,True,122548,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Bernard J Duroc-Danner,Director,1999-00-00,,False,True,100406,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,T William Porter III,Director,2004-00-00,,True,True,12337,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Gordon F Ahalt,Director,1990-00-00,,False,True,12336,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Martin R Ferron,CEO,,,False,True,12335,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Martin R Ferron,Former President,,,False,True,12335,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Martin R Ferron,Director,,,False,True,12335,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Owen E Kratz,CEO,,,True,True,12333,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Owen E Kratz,President,,,True,True,12333,283836,"Helix Energy Solutions Group, Inc."
